Target,Feature,Importance
Fa_E_HVAC,Z01_E_Appl,0.00996189580275848
Fa_E_HVAC,-Bd_Pw_Bat_sp_out,0.009642151320298756
Fa_E_HVAC,Ext_RH,0.009345932614690801
Fa_E_HVAC,P4_T_Tank_sp_out,0.009075359346666197
Fa_E_HVAC,-Ext_P,0.008393937385849313
Fa_E_HVAC,-Ext_RH,0.007706320437465839
Fa_E_HVAC,Z03_E_Appl,0.0070121978361757445
Fa_E_HVAC,Z05_E_Appl,0.006997541466413507
Fa_E_HVAC,-time,0.006959338595996633
Fa_E_HVAC,-Bd_T_HP_return,0.0068324692580600515
Fa_E_HVAC,Z07_RH,0.006719112414951667
Fa_E_HVAC,-Z05_T,0.006379505971225336
Fa_E_HVAC,Z05_T,0.006231364423334196
Fa_E_HVAC,Bd_T_HP_supply,0.006210307333820721
Fa_E_HVAC,Bd_T_HP_return,0.006101439921715215
Fa_E_HVAC,-Bd_E_HW,0.006030125512826277
Fa_E_HVAC,Fa_Pw_Prod,0.0060290329100300515
Fa_E_HVAC,Bd_E_HW,0.00585664884585345
Fa_E_HVAC,-P3_FlFrac_HW,0.0056433667735285315
Fa_E_HVAC,Z06_T,0.005451713516174748
Fa_E_HVAC,-P2_T_Tank,0.0051529914945247285
Fa_E_HVAC,-Z03_E_Appl,0.004994101740485016
Fa_E_HVAC,-P3_T_Thermostat_sp_out,0.004984106896862812
Fa_E_HVAC,Fa_E_Light,0.004713843916877477
Fa_E_HVAC,-Bd_FracCh_Bat,0.0046917721357334205
Fa_E_HVAC,-Fa_Pw_Prod,0.004512334927017104
Fa_E_HVAC,-Z01_E_Appl,0.004359898004480023
Fa_E_HVAC,P2_T_Thermostat_sp_out,0.0043511112728084325
Fa_E_HVAC,P4_T_Thermostat_sp_out,0.004062013108498887
Fa_E_HVAC,-Fa_EDCh_Bat,0.004016052133928062
Fa_E_HVAC,P1_T_Thermostat_sp_out,0.004000412003183065
Fa_E_HVAC,P3_T_Thermostat_sp_out,0.003743045039549651
Fa_E_HVAC,-Fa_E_Appl,0.0036801102683971694
Fa_E_HVAC,-Fa_E_Light,0.0035107786036426914
Fa_E_HVAC,-P2_FlFrac_HW,0.003418198880036298
Fa_E_HVAC,-Z07_E_Appl,0.0033975078342454155
Fa_E_HVAC,Bd_T_HP_sp_out,0.0032650939294631746
Fa_E_HVAC,-P4_FlFrac_HW,0.0032512531407304984
Fa_E_HVAC,-P1_T_Tank,0.003065953550125124
Fa_E_HVAC,P1_FlFrac_HW,0.002885435818262053
Fa_E_HVAC,-P4_T_Tank,0.0028151620340669853
Fa_E_HVAC,-Bd_DisCh_EVBat,0.002756981821919621
Fa_E_HVAC,Bd_DisCh_EVBat,0.0026920887259599497
Fa_E_HVAC,-Z02_RH,0.0026770070317257595
Fa_E_HVAC,Fa_E_HVAC,0.002673918485660914
Fa_E_HVAC,-Z08_T,0.0026433171946371138
Fa_E_HVAC,P3_T_Tank,0.002443180437545857
Fa_E_HVAC,-Z07_T,0.002432095913069352
Fa_E_HVAC,-Z08_RH,0.002416970276426256
Fa_E_HVAC,Fa_E_self,0.002396267298776799
Fa_E_HVAC,P2_T_Tank,0.0020396760639065695
Fa_E_HVAC,-P4_T_Tank_sp_out,0.0020260717695476573
Fa_E_HVAC,Ext_P,0.001986826945775465
Fa_E_HVAC,P1_T_Tank_sp_out,0.0019438367835082524
Fa_E_HVAC,Fa_ECh_Bat,0.0018621492723754174
Fa_E_HVAC,P3_T_Tank_sp_out,0.0018579842045518542
Fa_E_HVAC,-P3_T_Tank_sp_out,0.0018499559392248833
Fa_E_HVAC,Fa_E_All,0.0018456072489590625
Fa_E_HVAC,-Ext_T,0.0017839113202257225
Fa_E_HVAC,-Fa_E_All,0.0016894334103778185
Fa_E_HVAC,-Fa_ECh_Bat,0.001651450310848946
Fa_E_HVAC,-P2_T_Tank_sp_out,0.0016486405236448291
Fa_E_HVAC,-Z06_T,0.0016448431970392374
Fa_E_HVAC,-P1_T_Tank_sp_out,0.0015919328137322622
Fa_E_HVAC,Z04_T,0.0015410087151475286
Fa_E_HVAC,Fa_EDCh_Bat,0.0015221203920286655
Fa_E_HVAC,-Z06_RH,0.0015009764377193477
Fa_E_HVAC,Z03_RH,0.0014721227234255388
Fa_E_HVAC,Z02_T,0.0014383084755913817
Fa_E_HVAC,-Fa_E_HVAC,0.0014077843201991606
Fa_E_HVAC,Ext_T,0.00140067847248319
Fa_E_HVAC,Z01_RH,0.0012655221600762605
Fa_E_HVAC,-Z02_T,0.0012035406420216244
Fa_E_HVAC,Z02_RH,0.0011730280826397462
Fa_E_HVAC,-Fa_E_self,0.0011445968987337245
Fa_E_HVAC,Z07_T,0.0011346492386537798
Fa_E_HVAC,Z03_T,0.0010941066137984223
Fa_E_HVAC,-Ext_Irr,0.001061792847360131
Fa_E_HVAC,P1_T_Tank,0.0010214740454826405
Fa_E_HVAC,-Z03_RH,0.001009413291070229
Fa_E_HVAC,P4_T_Tank,0.0007673295705689512
Fa_E_HVAC,Fa_E_Appl,0.0007041834178277872
Fa_E_HVAC,Bd_FracCh_Bat,0.0007035089625986202
Fa_E_HVAC,P3_FlFrac_HW,0.0006907350141672637
Fa_E_HVAC,-Z01_RH,0.0006134766096817269
Fa_E_HVAC,-Z04_RH,0.00044625833525831525
Fa_E_HVAC,P2_FlFrac_HW,0.00040859944093085405
Fa_E_HVAC,-HVAC_Pw_HP,0.00039180647310307817
Fa_E_HVAC,-Bd_Fl_HP,0.0003778209184953533
Fa_E_HVAC,Bd_Pw_Bat_sp_out,0.00034339663643883115
Fa_E_HVAC,Ext_Irr,0.00032242826555722176
Fa_E_HVAC,Z08_RH,0.00032100155860340476
Fa_E_HVAC,-Bd_T_HP_sp_out,0.0003182449853490823
Fa_E_HVAC,-P3_T_Tank,0.00028428356812700386
Fa_E_HVAC,-P4_T_Thermostat_sp_out,0.00028415912388579976
Fa_E_HVAC,Z07_E_Appl,0.00027046899321905984
Fa_E_HVAC,Z06_RH,0.00026951481859321594
Fa_E_HVAC,-P1_FlFrac_HW,0.00025318336064562814
Fa_E_HVAC,-Bd_T_HP_supply,0.0002460901384585867
Fa_E_HVAC,-Fa_Pw_All,0.0001679344630614393
Fa_E_HVAC,-Z08_E_Appl,0.0
Fa_E_HVAC,-Z04_E_Appl,0.0
Fa_E_HVAC,-Z06_E_Appl,0.0
Fa_E_HVAC,Bd_Ch_EVBat_sp_out,0.0
Fa_E_HVAC,-Z02_E_Appl,0.0
Fa_E_HVAC,-Fa_Stat_EV,0.0
Fa_E_HVAC,-Fa_EDCh_EVBat,0.0
Fa_E_HVAC,-Fa_ECh_EVBat,0.0
Fa_E_HVAC,-Bd_Frac_Vent_sp_out,0.0
Fa_E_HVAC,-Bd_FracCh_EVBat,0.0
Fa_E_HVAC,Z08_E_Appl,0.0
Fa_E_HVAC,Z06_E_Appl,0.0
Fa_E_HVAC,Z04_E_Appl,0.0
Fa_E_HVAC,Z02_E_Appl,0.0
Fa_E_HVAC,Fa_Stat_EV,0.0
Fa_E_HVAC,Fa_EDCh_EVBat,0.0
Fa_E_HVAC,Fa_ECh_EVBat,0.0
Fa_E_HVAC,Bd_Frac_Vent_sp_out,0.0
Fa_E_HVAC,Bd_FracCh_EVBat,0.0
Fa_E_HVAC,-Bd_Ch_EVBat_sp_out,0.0
